domain,label,suffix
xbtjhedlm.sysu.edu.cn,0.0,edu.cn
kyc.hzu.edu.cn,0.0,edu.cn
adscookie.com,1.0,adscookie.com
lsspjournal.biomedcentral.com,0.0,biomedcentral.com
orchidcuratedtravel.com,1.0,orchidcuratedtravel.com
mat1.qq.com,0.0,qq.com
sblzdxsu.page.link,1.0,page.link
charlie.student.csu.edu.au,0.0,edu.au
lionaiassistant.com,1.0,lionaiassistant.com
372224685b93f7ac3aa15d04ea8073e6.safeframe.googlesyndication.com,0.0,googlesyndication.com
a-iran.fartit.com,1.0,fartit.com
lojcowal.page.link,1.0,page.link
mvyulfqzrcv.www.tendawifi.com,0.0,tendawifi.com
sentrex219.xyz,1.0,sentrex219.xyz
juntadeconfrariesdese.live-website.com,1.0,live-website.com
husk.ro,1.0,husk.ro
californialuxuryhotel.ng,1.0,californialuxuryhotel.ng
55.graduate.sysu.edu.cn,0.0,edu.cn
kapuupal.page.link,1.0,page.link
madhavbelbase.com.np,1.0,com.np
grad.sdu.edu.cn,0.0,edu.cn
bearcatpumps.com.cn,1.0,com.cn
tsa.faqserv.com,1.0,faqserv.com
public.19x19.com,0.0,19x19.com
emeklihaber.com,1.0,emeklihaber.com
dastkarfoundation.com,1.0,dastkarfoundation.com
ridgemedicalcentre.com,1.0,ridgemedicalcentre.com
6588448b64a84b5cbebe3292a82b0cc1.fp.measure.office.com,0.0,office.com
lwlezhfeaaz.sysu.edu.cn,0.0,edu.cn
sxuqdyxe.page.link,1.0,page.link
cynorix.com,1.0,cynorix.com
3t5fmdirt4aalxzrkfpkatpdq2ooctehfexmjxny86c7a7d113bbf7e7sac.d.aa.online-metrix.net,0.0,online-metrix.net
w4dasvaxfdy4syu7babq-f-b21c71c0b-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
72k6ns9azuokrewr7ygyxdmw6x2n2enjfh4jezw788df3c81e9706d07sac.d.aa.online-metrix.net,0.0,online-metrix.net
files-ld.s3.us-east-2.amazonaws.com,1.0,amazonaws.com
educakolping.cl,1.0,educakolping.cl
sjjnxuuk.page.link,1.0,page.link
k-sharq.com,1.0,k-sharq.com
bioinfo.life.hust.edu.cn,0.0,edu.cn
w4dasvc4po6vayu6gykq-f-d1d9b64ca-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
yitxiaozjk.sysu.edu.cn,0.0,edu.cn
f6f31594deb74b1c96196f9aa1ed2bec.fp.measure.office.com,0.0,office.com
vozvlutmoiyyc.sysu.edu.cn,0.0,edu.cn
p4-cvv7ux3skwk3u-wiud5kwjodnlzhfm-if-v6exp3-v4.metric.gstatic.com,0.0,gstatic.com
864525-android-ds.metric.gstatic.com,0.0,gstatic.com
m.zhtjdemo.youth.cn,0.0,youth.cn
blanchecatfight.com,1.0,blanchecatfight.com
0f25af7a2c944b67ad1b0366364797e5.fp.measure.office.com,0.0,office.com
fe06e586a7da400196532104f6b26f81.fp.measure.office.com,0.0,office.com
a842.casalemedia.com,0.0,casalemedia.com
www.TradeInsights.net,1.0,TradeInsights.net
panaderialaoncevalpo.cl,1.0,panaderialaoncevalpo.cl
my.gxu.edu.cn,0.0,edu.cn
palmtreeacademy.org,1.0,palmtreeacademy.org
wolsale.com,1.0,wolsale.com
onlygist.com.ng,1.0,com.ng
cjpl.jnu.edu.cn,0.0,edu.cn
cmcc1.netq.qq.com,0.0,qq.com
208.62.90.64.sbl.spamhaus.org,0.0,spamhaus.org
ultuarc.cl,1.0,ultuarc.cl
only-82607-223-104-68-4.nstool.netease.com,0.0,netease.com
chsebppq.page.link,1.0,page.link
lostheaven.com.cn,1.0,com.cn
p71-escrowproxy.icloud.com,0.0,icloud.com
mhpropertiesltd.com,1.0,mhpropertiesltd.com
axuyrdlw.page.link,1.0,page.link
tyc0e5d6tuwb.l4.adsco.re,0.0,adsco.re
gz.jiwu.com,0.0,jiwu.com
iabcsbh.com,1.0,iabcsbh.com
www.theopendao.com,0.0,theopendao.com
krea.com.py,1.0,com.py
ssv.fartit.com,1.0,fartit.com
eds.ydns.eu,1.0,ydns.eu
f93.workupload.com,1.0,workupload.com
vdrone.ro,1.0,vdrone.ro
lhrztzja.page.link,1.0,page.link
qcbzdoac.page.link,1.0,page.link
dm5hs9apmyjqo.cloudfront.net,0.0,cloudfront.net
gormanbechard.files.wordpress.com,0.0,wordpress.com
idealleisureholiday.com,1.0,idealleisureholiday.com
1e20dfbb9444deefa423beb3c81cb4ad.safeframe.googlesyndication.com,0.0,googlesyndication.com
j-sentry.jd.com,0.0,jd.com
jppsgefo.page.link,1.0,page.link
70iibl.tdum.alibaba.com,0.0,alibaba.com
e-theral.com,1.0,e-theral.com
wirkaleufu.cl,1.0,wirkaleufu.cl
trekcdnprod.azureedge.net,0.0,azureedge.net
laundrywk.com,1.0,laundrywk.com
ral.layout.oystergardens.us,1.0,oystergardens.us
kizpcyiv.page.link,1.0,page.link
urdupoint98.com,1.0,urdupoint98.com
dedog-server-sec.futunn.com,0.0,futunn.com
thesomamind.com,1.0,thesomamind.com
parlinfo.aph.gov.au,0.0,gov.au
allenlaw.my,1.0,allenlaw.my
buguceshi.oss-cn-shenzhen.aliyuncs.com,0.0,aliyuncs.com
net-vg-cdn.rayjump.com,0.0,rayjump.com
cfs13.tistory.com,1.0,tistory.com
kreonsoccer23.hu,1.0,kreonsoccer23.hu
europe-garage-automobile.com,1.0,europe-garage-automobile.com
120-236-174-217_s-223-119-50-222_ts-1654540090-clienttons-s.akamaihd.net,0.0,akamaihd.net
soiti.com.co,1.0,com.co
kelgsjfq.page.link,1.0,page.link
delisheatsblog.files.wordpress.com,0.0,wordpress.com
francais-english-arabic.com,1.0,francais-english-arabic.com
sacfyf.com.mx,1.0,com.mx
vbt.novelty.akibacreative.com,1.0,akibacreative.com
exclusive-inter.com,1.0,exclusive-inter.com
rcwxnrdl.page.link,1.0,page.link
hotelkiwi.gr,1.0,hotelkiwi.gr
christypaul2013.files.wordpress.com,0.0,wordpress.com
3d8be322e8d0319e716398bc33004392.safeframe.googlesyndication.com,0.0,googlesyndication.com
1843387b04e18ee62c3afcf187f71bb3.safeframe.googlesyndication.com,0.0,googlesyndication.com
cp-algorithms.com,0.0,cp-algorithms.com
shamsuddeensparepartsenterprise.com.ng,1.0,com.ng
kghealthtech.com,1.0,kghealthtech.com
bjifyzq.sysu.edu.cn,0.0,edu.cn
a4011537c6beec1209a1e688fca7dc303.profile.iah50-c4.cloudfront.net,0.0,cloudfront.net
ulqldrzuti.sysu.edu.cn,0.0,edu.cn
fffnfcxk.page.link,1.0,page.link
lf.hebnews.cn,0.0,hebnews.cn
kwey3.salgueirosa.sa.com,1.0,sa.com
aa192c32d0774a519084f834c28c70df.fp.measure.office.com,0.0,office.com
1n6ckf.tdum.alibaba.com,0.0,alibaba.com
comtexaco.com.co,1.0,com.co
5cf98df02c76777260666aeafbbf21fc.safeframe.googlesyndication.com,0.0,googlesyndication.com
d4a81ca19eef7db7d0975d2bb1f6e103.safeframe.googlesyndication.com,0.0,googlesyndication.com
konyaotogaz.com,1.0,konyaotogaz.com
52b9c79ad08d49c48ea035339255def1.fp.measure.office.com,0.0,office.com
vollfisioterapia.com.br,1.0,com.br
graduate.prod.dpcms4.sysu.edu.cn,0.0,edu.cn
leaf.as.pptv.com,0.0,pptv.com
judomogimirim.com.br,1.0,com.br
ohmoryll.sysu.edu.cn,0.0,edu.cn
syncskuq.page.link,1.0,page.link
duizhiri.lofter.com,0.0,lofter.com
lambda.sysu.edu.cn,0.0,edu.cn
nsmlab.com,1.0,nsmlab.com
channeldistribution.net,1.0,channeldistribution.net
sherchans.com,1.0,sherchans.com
structuredatabase.files.wordpress.com,0.0,wordpress.com
2206f02456566e1d4a002495932093fa.safeframe.googlesyndication.com,0.0,googlesyndication.com
omalworldwide.net,1.0,omalworldwide.net
gurgle.mashable.com,0.0,mashable.com
gnsys.com.br,1.0,com.br
creatixacademy.com,1.0,creatixacademy.com
gfs208n119.userstorage.mega.co.nz,0.0,co.nz
elecsaconsas.com,1.0,elecsaconsas.com
dl.gj.tc.qq.com,0.0,qq.com
cantorpeninha.com.br,1.0,com.br
brunolemes.com.br,1.0,com.br
bemmequerartes.com.br,1.0,com.br
marykeventer.co.za,1.0,co.za
parladonna.com.br,1.0,com.br
a1e91d60166c8a62112c6a74f144feb6b.profile.bom78-p6.cloudfront.net,0.0,cloudfront.net
vip.szx.ifanr.com,0.0,ifanr.com
tigersproductos.com,1.0,tigersproductos.com
desktop.parallels.com.cdn.cloudflare.net,0.0,cloudflare.net
ranthambhoresafaribooking.in,1.0,ranthambhoresafaribooking.in
wdespachante.com.br,1.0,com.br
doutoravanessaramos.com.br,1.0,com.br
eiderdowns.co.nz,1.0,co.nz
oaajzumz.page.link,1.0,page.link
1qwqewrewqweqwrqe.sbs,1.0,1qwqewrewqweqwrqe.sbs
kqrsywya.page.link,1.0,page.link
polyu.zoom.us,0.0,zoom.us
photonupstudio.com,1.0,photonupstudio.com
fdztmru.sysu.edu.cn,0.0,edu.cn
jointings.org,1.0,jointings.org
vbnexcod.co.in,1.0,co.in
www.szsonaw.com,0.0,szsonaw.com
images.connected.arrow.com,0.0,arrow.com
mrbusinessadvertiser.com,1.0,mrbusinessadvertiser.com
lenguae.com,1.0,lenguae.com
prd-tnm.s3.amazonaws.com,0.0,amazonaws.com
eblagh.my03.com,1.0,my03.com
archives.hainan.gov.cn,0.0,gov.cn
plantix-eg.com,1.0,plantix-eg.com
quizlet.onelink.me,0.0,onelink.me
www.gduf.edu.cn,0.0,edu.cn
motionislife.co.uk,1.0,co.uk
d0ac5be49b60fb843e33cea78bea6dc8.safeframe.googlesyndication.com,0.0,googlesyndication.com
64d5182af02ae929bc723a59f9d9536f.safeframe.googlesyndication.com,0.0,googlesyndication.com
fdfik.sync.oystergardens.club,1.0,oystergardens.club
circle-1256420804.file.myqcloud.com,0.0,myqcloud.com
bhatetravels.com,1.0,bhatetravels.com
autooutletllc.com,1.0,autooutletllc.com
washingtonscnashville.ecorally.ng,1.0,ecorally.ng
fashionmanya.com,1.0,fashionmanya.com
goldentelecommunication.com.ng,1.0,com.ng
itbgqvyntodgv.sysu.edu.cn,0.0,edu.cn
zj2fdlixfqz3eyu6rtfq-f-47300d2dc-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
r9---sn-ni57rn7s.c.2mdn.net,0.0,2mdn.net
partyschool.hnu.edu.cn,0.0,edu.cn
hzbuismv.page.link,1.0,page.link
tplifeweixin-public.oss-cn-shanghai-finance-1-pub.aliyuncs.com,0.0,aliyuncs.com
mxb-0019ad02.gslb.pphosted.com,0.0,pphosted.com
tbldxdjndzhlb.sysu.edu.cn,0.0,edu.cn
35d1fe34d9e84a4da28b67f356c5717b.fp.measure.office.com,0.0,office.com
oneclickbuy.pk,1.0,oneclickbuy.pk
gons17cl.top,1.0,gons17cl.top
zj2fdlixfqzxuyu6khya-f-72e801d4c-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
hdjs.bigda.com,0.0,bigda.com
cetineraluminyum.com,1.0,cetineraluminyum.com
pabbly.com,0.0,pabbly.com
cos.image.joox.com,0.0,joox.com
www.weasyl.com,0.0,weasyl.com
NUC-YUANYUAN.sysu.edu.cn,0.0,edu.cn
bongomin.com,1.0,bongomin.com
konyakayahurdacilik.com,1.0,konyakayahurdacilik.com
toss.is,1.0,toss.is
pdwk5uaxjspowyu62x3q-f-9c71697a3-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
configpatch.xunyou.com,0.0,xunyou.com
api.lbs.yandex.ru,0.0,yandex.ru
maquinadenegocios.com.br,1.0,com.br
kapinga.co.tz,1.0,co.tz
mhuzlpwu.page.link,1.0,page.link
5c02cba33ccc4c6393fbf794badf179a.fp.measure.office.com,0.0,office.com
a3ed4d35d764aca1d268dbe943a8c471.safeframe.googlesyndication.com,0.0,googlesyndication.com
haxqe5kcslgqhgqacvgl5777qma8y1654561620.nuid.imrworldwide.com,0.0,imrworldwide.com
5f7565400660a1abe2e4518cb0ede959.safeframe.googlesyndication.com,0.0,googlesyndication.com
centreon.net,1.0,centreon.net
ishzbjqf.page.link,1.0,page.link
northshoregreencare.co.nz,1.0,co.nz
txadkbsy.page.link,1.0,page.link
www.casemine.com,0.0,casemine.com
bellepreviews.com,1.0,bellepreviews.com
ata2-img.oss-cn-zhangjiakou.aliyuncs.com,0.0,aliyuncs.com
finance.upc.edu.cn,0.0,edu.cn
zhenai4pm-1251661065.cos.ap-beijing.myqcloud.com,0.0,myqcloud.com
vbkjeqzzias.sysu.edu.cn,0.0,edu.cn
1084334462.docs.qq.com,0.0,qq.com
ceramikaydekorados.com,1.0,ceramikaydekorados.com
www.ba.scu.edu.tw,0.0,edu.tw
shop.travisscott.com,0.0,travisscott.com
srizonyerp.com,1.0,srizonyerp.com
louisianaazsantafe.windsorsouthcorp.com,1.0,windsorsouthcorp.com
11zigv.tdum.alibaba.com,0.0,alibaba.com
webhonlines.za.com,1.0,za.com
fcckjahu.page.link,1.0,page.link
adsco.re,0.0,adsco.re
geolocation-onetrust-com-443.webvpn.sysu.edu.cn,0.0,edu.cn
s0-static.jjwxc.net,0.0,jjwxc.net
luxjay-group.com,1.0,luxjay-group.com
kolibrinijare.com,1.0,kolibrinijare.com
cdndownloadins.21wecan.com,0.0,21wecan.com
learn.tsinghua.edu.cn,0.0,edu.cn
medialive.stream,1.0,medialive.stream
fclmex.com,1.0,fclmex.com
crudeoiltrader.sysu.edu.cn,0.0,edu.cn
santamariaviajesyturismo.com,1.0,santamariaviajesyturismo.com
keyvigilant.com.mx,1.0,com.mx
ablink.sender.skyscanner.com,0.0,skyscanner.com
login-obd.3g.qq.com,0.0,qq.com
pre.aps.org,0.0,aps.org
unospresso.com,1.0,unospresso.com
www.ningde.gov.cn,0.0,gov.cn
6uijie.tdum.alibaba.com,0.0,alibaba.com
somosmejortv.com,1.0,somosmejortv.com
xtremefrenchbulldogs.com,1.0,xtremefrenchbulldogs.com
laksambarta.com,1.0,laksambarta.com
estudiointegraldearte.com,1.0,estudiointegraldearte.com
aprfc.rw,1.0,aprfc.rw
legalny.com.pl,1.0,com.pl
tzcktpyqnvb.sysu.edu.cn,0.0,edu.cn
twcsgs5003.game-beans.com,0.0,game-beans.com
okeoldhl.page.link,1.0,page.link
siparisler.github.io,1.0,github.io
kyliemartin.com.au,1.0,com.au
parrotbay.net,1.0,parrotbay.net
oceanite.in,1.0,oceanite.in
jaideemenu.com,1.0,jaideemenu.com
goodfurnitureworks.com,1.0,goodfurnitureworks.com
fr.stripchat.com,0.0,stripchat.com
mindfully.vn,1.0,mindfully.vn
rr6---sn-nx57ynls.googlevideo.com,0.0,googlevideo.com
lead42.info,1.0,lead42.info
codeload.github.com,1.0,github.com
janeriver.lofter.com,0.0,lofter.com
medicalsoft.cl,1.0,medicalsoft.cl
zopte221.xyz,1.0,zopte221.xyz
econintech.org,1.0,econintech.org
w4dasvfydplqsyu7g5va-f-0a7f179c5-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
qcffojoe.page.link,1.0,page.link
tardimed.com,1.0,tardimed.com
b.bst.126.net,0.0,126.net
dkugbhea.page.link,1.0,page.link
deputadoevandroaraujo.com.br,1.0,com.br
hd-sms-01.sysu.edu.cn,0.0,edu.cn
rpmxihwcjrh.sysu.edu.cn,0.0,edu.cn
equippedbeings.com,1.0,equippedbeings.com
transmilez.com,1.0,transmilez.com
a4f2a8dcf85a8a1bf7a19721ad9b3db8b.profile.kix56-c2.cloudfront.net,0.0,cloudfront.net
dinamicus.com.br,1.0,com.br
iconaatamaker.in,1.0,iconaatamaker.in
tipstar-recycling.com,1.0,tipstar-recycling.com
leapfrogstrategy.com,1.0,leapfrogstrategy.com
w4dasvdimj2seyu67yxa-f-9fa302ef7-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
v5-f-gzcm06.douyinvod.com,0.0,douyinvod.com
fviktrsbafpt.sysu.edu.cn,0.0,edu.cn
3c91034cfa494085aed9ae9411d10696.fp.measure.office.com,0.0,office.com
38296fbbf0e979da3063f41e82e0afb8.safeframe.googlesyndication.com,0.0,googlesyndication.com
pros.cm,1.0,pros.cm
trackgeneral.com,1.0,trackgeneral.com
normacsales.com,1.0,normacsales.com
d2edv2ftesbs3e.cloudfront.net,0.0,cloudfront.net
smpitbu.sch.id,1.0,sch.id
tmuwunsn.page.link,1.0,page.link
abb87b07f48837a577735e6183dbc0c2.safeframe.googlesyndication.com,0.0,googlesyndication.com
79b1be58baccf290c47eaaacc6bc3503.safeframe.googlesyndication.com,0.0,googlesyndication.com
api.tuisong.baidu.com,0.0,baidu.com
qoyynwzg.page.link,1.0,page.link
hkyolduhasijr.sysu.edu.cn,0.0,edu.cn
4yohjm.tdum.alibaba.com,0.0,alibaba.com
top360digitalmedia.com,1.0,top360digitalmedia.com
update.polarisoffice.com,0.0,polarisoffice.com
gsdfe.cc,1.0,gsdfe.cc
c-pathways.com,1.0,c-pathways.com
zzxx.gdhrss.gov.cn,0.0,gov.cn
satsacademy.in,1.0,satsacademy.in
nortproperties.se,1.0,nortproperties.se
tatthopunzo.com,1.0,tatthopunzo.com
services.chess.com,0.0,chess.com
03a9f974fd708a0e20e12795eeeee3bb.safeframe.googlesyndication.com,0.0,googlesyndication.com
nintendoswitch.jd.com,0.0,jd.com
af277e9853781210daf188413722afb20.profile.blr50-c1.cloudfront.net,0.0,cloudfront.net
update.filezilla-project.org,0.0,filezilla-project.org
a9e169f62b9e2e7dbd2a0843d462542e3.profile.kix56-c1.cloudfront.net,0.0,cloudfront.net
zj2fdlixfqzxuyu6lxtq-f-7ff338a45-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
news.ecommerce.qq.com,0.0,qq.com
agnisurakshas.com,1.0,agnisurakshas.com
genetics.wustl.edu,0.0,wustl.edu
rgdk16.kuaishang.cn,0.0,kuaishang.cn
pdwk5zqxedwrcyu7d76a-phjndu-1280bb8b3-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
rechtsanwalt-wucherpfennig.de,1.0,rechtsanwalt-wucherpfennig.de
ec.walkme.com,0.0,walkme.com
a34b5f809e6340c2bc08f696ff340821.fp.measure.office.com,0.0,office.com
redatas.oss-cn-beijing.aliyuncs.com,0.0,aliyuncs.com
kjkxcfeu.page.link,1.0,page.link
sonmycotoxin.com.ng,1.0,com.ng
ed-sd.vizvaz.com,1.0,vizvaz.com
bfb903985150657baba8eb86713ce8ce.safeframe.googlesyndication.com,0.0,googlesyndication.com
52c471c639cb943fcb30356c7bcb279f.safeframe.googlesyndication.com,0.0,googlesyndication.com
forbangladesh.com,1.0,forbangladesh.com
igaaexportsltd.co.tz,1.0,co.tz
rr5---sn-i3b7kns6.gvt1.com,0.0,gvt1.com
euik1r.tdum.alibaba.com,0.0,alibaba.com
xttmcgmm.page.link,1.0,page.link
caxc.sync.oystergardens.club,1.0,oystergardens.club
91.zssom.sysu.edu.cn,0.0,edu.cn
adl-vvs.mrbasic.com,1.0,mrbasic.com
paldiengineering.com,1.0,paldiengineering.com
ime-service.vivo.com.cn,0.0,com.cn
backstory.ebay.co.uk,0.0,co.uk
9d9704314e9dcb7125ed4ea178ae4c76.safeframe.googlesyndication.com,0.0,googlesyndication.com
8c780f8c1dd65d427697dde56f9f9475.safeframe.googlesyndication.com,0.0,googlesyndication.com
flhomebuyerkit.com,1.0,flhomebuyerkit.com
mediaroutes.com,1.0,mediaroutes.com
easyfotovoltaico.it,1.0,easyfotovoltaico.it
rucfd.ruc.edu.cn,0.0,edu.cn
a-0.19-a7000011.80e0081.1644.885.3ea3.210.0.cualnm915za3renfgrals649sq.avts.mcafee.com,0.0,mcafee.com
www.solidworks.com,0.0,solidworks.com
kangarookids.ae,1.0,kangarookids.ae
goastudios.com,1.0,goastudios.com
adl-irnh.fartit.com,1.0,fartit.com
soikbmoqxyu.sysu.edu.cn,0.0,edu.cn
72k6ns9awndiy4vrzp5lsfuo7vd3djczdna4nxmfc21f84f9fc1058a2sac.d.aa.online-metrix.net,0.0,online-metrix.net
w4dasvcfydneuyu7mjba-f-d1513a0c3-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
auth-mgate.woa.com,0.0,woa.com
adl-q.faqserv.com,1.0,faqserv.com
zh.bendibao.com,0.0,bendibao.com
88092b74-56c9-4547-93b1-8955582ef70c.t.ssp.hinet.net,0.0,hinet.net
delivery156.akamai-cdn-content.com,0.0,akamai-cdn-content.com
a5fe5981c65aa8fbcd8100fad98d951b.safeframe.googlesyndication.com,0.0,googlesyndication.com
cel9collection.auone.jp,0.0,auone.jp
richterhi-tech.com,1.0,richterhi-tech.com
scm.dns05.com,1.0,dns05.com
opeyemitelecoms.com.ng,1.0,com.ng
sokht24.com,1.0,sokht24.com
teyrdwtt.page.link,1.0,page.link
liegefelicio.com.br,1.0,com.br
kuwi.layout.oystergardens.us,1.0,oystergardens.us
wpacindia.com,1.0,wpacindia.com
63be6d07301f6c8da2bcd60ce754825d.safeframe.googlesyndication.com,0.0,googlesyndication.com
baovevieta.com,1.0,baovevieta.com
inverexsolar.com.pk,1.0,com.pk
passport.mahjongsoul.com,0.0,mahjongsoul.com
media.shdc.abchina.com,0.0,abchina.com
external-sso.wiley.com.cdn.cloudflare.net,0.0,cloudflare.net
event.fanli.com,0.0,fanli.com
only-691397-112-97-84-114.nstool.netease.com,0.0,netease.com
shiyan.lanzoui.com,0.0,lanzoui.com
elorait.com,1.0,elorait.com
arquitectosdca.com,1.0,arquitectosdca.com
trueecard.com,1.0,trueecard.com
172161115.docs.qq.com,0.0,qq.com
zemax.zendesk.com,0.0,zendesk.com
-IbvUHF2CyJK8QWz.dbl.spamhaus.org,0.0,spamhaus.org
bu1y31d.baiducom.vqu4698.com,0.0,vqu4698.com
impeccableafricatour.com,1.0,impeccableafricatour.com
dowbqeom.page.link,1.0,page.link
mucaddam.pk,1.0,mucaddam.pk
emmanuelandrachel.org,1.0,emmanuelandrachel.org
aidomain.in,1.0,aidomain.in
a6ffa3cdf57ce2c0be9db0fae18df680f.profile.vie50-c1.cloudfront.net,0.0,cloudfront.net
socialnap.com,1.0,socialnap.com
only-86620-112-97-245-217.nstool.netease.com,0.0,netease.com
shhpqkwq.page.link,1.0,page.link
file.xmpush.xiaomi.com.tendawifi.com,0.0,tendawifi.com
demosite.name,1.0,demosite.name
fvksfjbssqq.sysu.edu.cn,0.0,edu.cn
iarista.com,1.0,iarista.com
amzfix.com,1.0,amzfix.com
marketstrategiesmgmt.com,1.0,marketstrategiesmgmt.com
perfectpowersystem.com,1.0,perfectpowersystem.com
moradadapraia-bombinhas.com.br,1.0,com.br
konyapelet.com.tr,1.0,com.tr
maestrohealthafrica.com,1.0,maestrohealthafrica.com
cms.mpi.univie.ac.at,0.0,ac.at
malikironstore.com,1.0,malikironstore.com
hcnsjkqg.page.link,1.0,page.link
nvis-it.com,1.0,nvis-it.com
file.qq.com,0.0,qq.com
icmcargo.com,1.0,icmcargo.com
www.broward.org,0.0,broward.org
webvpn.jyu.edu.cn,0.0,edu.cn
9jaflaverstore.com,1.0,9jaflaverstore.com
madele.bi,1.0,madele.bi
sinhalese.cri.cn,0.0,cri.cn
www.sellersprite.com,0.0,sellersprite.com
lti.cs.vt.edu,1.0,vt.edu
akestech.com,1.0,akestech.com
msfxg.3g.qq.com,0.0,qq.com
eaaqeubqaijeajqacqlxqaaaabrj6r4k-f-eec94b085-clienttons-s.akamaihd.net,0.0,akamaihd.net
kr.newyork-english.edu,1.0,newyork-english.edu
p44-ckcoderouter-china.icloud.com,0.0,icloud.com
shop.10086.cn.c.cdn.chinamobile.com,0.0,chinamobile.com
onedriveclucprodbn20008.blob.core.windows.net,0.0,windows.net
mzt.jiangxi.gov.cn,0.0,gov.cn
htsolusi.com,1.0,htsolusi.com
xcr8j9mthev8.s4.adsco.re,0.0,adsco.re
suad.group,1.0,suad.group
dynomia.ca,1.0,dynomia.ca
cid-003e0c03138058af.users.storage.live.com,0.0,live.com
type-o-matic.sysu.edu.cn,0.0,edu.cn
f008729b5f7dd1f0667e9cfe6d8239c6.safeframe.googlesyndication.com,0.0,googlesyndication.com
elceymixkids.online,1.0,elceymixkids.online
w4dasvdildgkayu7ovpq-f-ad8b152e5-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
people-privacy.oss-cn-beijing.aliyuncs.com,0.0,aliyuncs.com
mymedfile.us,1.0,mymedfile.us
w4dasvfm5awkayu63n4a-f-ef56ba322-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
gloucestertaxicompany.com,1.0,gloucestertaxicompany.com
revanth.com,1.0,revanth.com
khyyril.com,1.0,khyyril.com
87fb64d51d6a425faf974e8472c454b4.fp.measure.office.com,0.0,office.com
kjtupxzu.page.link,1.0,page.link
berkeley.edu,0.0,berkeley.edu
enzomatencio.com,1.0,enzomatencio.com
suac-jp.academia.edu,0.0,academia.edu
crnvnhii.page.link,1.0,page.link
istbi.fudan.edu.cn,0.0,edu.cn
uxvrewmq.page.link,1.0,page.link
72k6ns9aktwcs4yfuvuevqbfhirwt4xzlv35tkxld2c4aa66cd7f8c4bsac.d.aa.online-metrix.net,0.0,online-metrix.net
synergy-pos.com,1.0,synergy-pos.com
mktrading.co.za,1.0,co.za
spd-haltern-am-see.de,1.0,spd-haltern-am-see.de
w4dasvfm5awkayu63l5a-f-a99ecd590-clientnsv4-s.akamaihd.net,0.0,akamaihd.net
a.c-0.19-a7000081.c1c0081.16a8.c13.3ea5.210.0.36mmblv1jvbhhmar16b78lfh4i.avts.mcafee.com,0.0,mcafee.com
qej.settings.oysterfloats.org,1.0,oysterfloats.org
shardastationery.com,1.0,shardastationery.com
gw-lt-hbsjz-02.cg.163.com,0.0,163.com
member.pixnet.cc,0.0,pixnet.cc
fdgdgd.su,1.0,fdgdgd.su
sogemad.net,1.0,sogemad.net
squarechapel.co.uk,1.0,co.uk
atefehataollahi.com,1.0,atefehataollahi.com
crecs.ruc.edu.cn,0.0,edu.cn
zeepaard.com,1.0,zeepaard.com
iota205.rtb.appier.net,0.0,appier.net
img-1251840830.cos.ap-beijing.myqcloud.com,0.0,myqcloud.com
media-msp1-1.cdn.whatsapp.net,0.0,whatsapp.net
kondisioner.az,1.0,kondisioner.az
wlzb.zhku.edu.cn,0.0,edu.cn
trakyagunesteknik.com,1.0,trakyagunesteknik.com
asl.fartit.com,1.0,fartit.com
sogovpbazycs.sysu.edu.cn,0.0,edu.cn
spcmvnnwvaosx.sysu.edu.cn,0.0,edu.cn
movingtonewzealand.org,1.0,movingtonewzealand.org
azharconstruction.com,1.0,azharconstruction.com
user.58.com,0.0,58.com
469fd278162bbd973cc55ded3b9c9ef6.safeframe.googlesyndication.com,0.0,googlesyndication.com
2a41f3bae7391273c26a2b2bec2222bb.safeframe.googlesyndication.com,0.0,googlesyndication.com
legendhero.persiangig.com,1.0,persiangig.com
8248.co.uk,1.0,co.uk
lesamisduvelo.fr,1.0,lesamisduvelo.fr
wisdom.www.sogou.com,0.0,sogou.com
dailylivechat.com,1.0,dailylivechat.com
ybponby.sysu.edu.cn,0.0,edu.cn
poloseducacionais.com.br,1.0,com.br
sona2.music.126.net,0.0,126.net
kheg.sync.oystergardens.club,1.0,oystergardens.club
sia.dz,1.0,sia.dz
jc-print.oss-cn-hangzhou.aliyuncs.com,0.0,aliyuncs.com
tecnoyar.com,1.0,tecnoyar.com
nyolyyryqewotp.sysu.edu.cn,0.0,edu.cn
sandbox-87-1.reactblade.portal.azure.net,0.0,azure.net
khdhmszxonfl.sysu.edu.cn,0.0,edu.cn
wagonslearning.org,1.0,wagonslearning.org
kemalak.com.my,1.0,com.my
firebasestorage.googleapis.com,1.0,googleapis.com
jqtgqbivmn.sysu.edu.cn,0.0,edu.cn
quickie.com.do,1.0,com.do
