domain,label
pauziitechi.com,1.0
wap.bankofchina.com,0.0
ziaintegracion.com,1.0
vtemrtfq.page.link,1.0
e7bcfb2172ff455fa7b77697674ed5cc.fp.measure.office.com,0.0
a1a0659da64d496b94670be133963ee6.fp.measure.office.com,0.0
carolinafm.pe,1.0
auth-rdr2-prod.ros.rockstargames.com,0.0
f7df11370d724494bee8b2215932f958.fp.measure.office.com,0.0
aunpfwfi.page.link,1.0
erc.dns05.com,1.0
ssl.app.acfun.cn,0.0
uniformescorporativos.com,1.0
elliert.github.io,1.0
imgf5.pop-fashion.com,0.0
gradu-ate.sysu.edu.cn,0.0
cdpplytw.page.link,1.0
r6---sn-2x3eln76.c.2mdn.net,0.0
adl--ir.fartit.com,1.0
bximfrmy.page.link,1.0
flash2-http.qq.com,0.0
metering.autodesk.com,0.0
guptahandloom.com,1.0
sg.deviantart.com,0.0
letsmanage.in,1.0
mrdigito.org,1.0
mcbsistemas.com.br,1.0
jzus.zju.edu.cn,0.0
wbsqccnh.page.link,1.0
fruitsexport.co,1.0
arenterprese2023.is-a-caterer.com,1.0
shohada-sane.ir,1.0
dj.zn.co.nz,1.0
spero-vision-app.cn-shanghai.log.aliyuncs.com,0.0
mindhacks.cn,0.0
ucd51a347b16817cd00ca4f3afb0.dl.dropboxusercontent.com,1.0
DCFSDFDS2FDHFGJ.SBS,1.0
rtdvabus.page.link,1.0
esf.dg.fang.com,0.0
jemaserviciosgenerales.com,1.0
carpetfurniturehub.co.uk,1.0
hyupkgkq.page.link,1.0
vitapropertysolutions.com,1.0
wi8t.castanheirosa.sa.com,1.0
cd.58.com,0.0
hotelbluebirdbd.com,1.0
edalat.faqserv.com,1.0
sat.faqserv.com,1.0
1035545390.docs.qq.com,0.0
nbuwnzig.page.link,1.0
regulatoryguide.ca,1.0
shriganapathisourses.com,1.0
kompromat1.pro,1.0
c31792c609294bef9fca64a35ecd9d66.fp.measure.office.com,0.0
78c4f043336ea29e84b8b96dcc62dcb885c2aea4ef5e02e3.dlied1.cdntips.net,0.0
portalbola168.com,1.0
logx.mtime.com,0.0
autov6.pconline.com.cn,0.0
inarqperu.com,1.0
californiariaustin.lilysanzphotography.com,1.0
www.phy.cuhk.edu.hk,0.0
brilliantshipping.com,1.0
adlio.faqserv.com,1.0
23df7f86b24c9ee98da31e12ab1293d4.safeframe.googlesyndication.com,0.0
ff0f29648c48ceb5bc2c03d2ac4b3a3f.safeframe.googlesyndication.com,0.0
abe3c5c9f5fe3e1673d9187956ec1e06.safeframe.googlesyndication.com,0.0
newjerseyohpierre.hieuszphotography.com,1.0
smarttours.ro,1.0
docgalaxy.in,1.0
apartment-jakarta.com,1.0
ctdc4s.tdum.alibaba.com,0.0
3e64835a41c14e008f92d9fa954d7ab7.fp.measure.office.com,0.0
faviskincare.com,1.0
briopharmatech.com,1.0
api-events-production-1831176415.cn-north-1.elb.amazonaws.com.cn,0.0
oauth-login-drcn.platform.dbankcloud.com.sysu.edu.cn,0.0
o265433.ingest.sentry.io,0.0
f51.workupload.com,1.0
intramine.info,1.0
72b91bbdb9d44dc9b4440f7c14adae15.fp.measure.office.com,0.0
58icnh.tdum.alibaba.com,0.0
culinaria-passoapasso.artesanatodosucesso.com,1.0
metc.gou.sogou.com,0.0
beijing.b2b168.com,0.0
media-business-phone.com,1.0
waterproofingservices.pk,1.0
acapn.us,1.0
8deobr.pessegore.sa.com,1.0
de-smtp-inbound-2.mimecast.com,0.0
infolivescore.net,1.0
m.chinakaoyan.com,0.0
api-glb-euc1a.smoot.apple.com,0.0
trenirajsanama.rs,1.0
swipeverse.in,1.0
40cef125d9fa46d9bce8481fa5e8a001.fp.measure.office.com,0.0
pugmaster-sg4c.pubmatic.com,0.0
guanli.kaoyan365.cn,0.0
fefd9fc16872d90007ae61acb3690db8.safeframe.googlesyndication.com,0.0
dsm.itsaol.com,1.0
3fa9r.platanosa.sa.com,1.0
eulnpvibblkw.sysu.edu.cn,0.0
seeker.zhaopin.com,0.0
tuyoniqa.page.link,1.0
w4dasvax373ssyu6j4fq-f-a7eee26db-clientnsv4-s.akamaihd.net,0.0
tinhoccondao.com,1.0
adl-io.vizvaz.com,1.0
wendao.blog.csdn.net,0.0
arrahmanschool.sch.id,1.0
mpvip.com.br,1.0
ecotouchperu.com,1.0
sh.connipv6.qq.com,0.0
adlisgwg.itsaol.com,1.0
www.ldplayer.net,0.0
fff3239f4cfe66fc68d106f09c4b6bb4.dlied1.cdntips.net,0.0
xrvclkxs.page.link,1.0
lsfairland.co.za,1.0
mail2.wanfangdata.com.cn,0.0
yz.lzu.edu.cn,0.0
edesireshop.com,1.0
minip-1302397712.cos.ap-shanghai.myqcloud.com,0.0
solarplan.com.au,1.0
a2497.casalemedia.com,0.0
remisat.com.uy,1.0
dxgfhzyl.page.link,1.0
hmhconnect.ng,1.0
www.luxurypropertiesfl.com,1.0
xyh.jxutcm.edu.cn,0.0
igcfaltqvqgrs.sysu.edu.cn,0.0
trimedianet.com,1.0
pythoncodesnippets.com,1.0
uhznibgq.page.link,1.0
rr5---sn-oguelnze.googlevideo.com,0.0
only-410004-223-104-64-230.nstool.netease.com,0.0
v.douyin.com.sysu.edu.cn,0.0
bafybeiconps5ywlmrvmn3pog35yliurr7h2iq7kbls2666xhhreojy3kmy.ipfs.infura-ipfs.io,0.0
e7fc69401a1752de199a0e2615111866.safeframe.googlesyndication.com,0.0
if90f.oss-accelerate.aliyuncs.com,1.0
jobmandate.com,1.0
16-0.19-a7000008.20082.16a8.c13.3ea5.210.0.97j1p56j4iz8mje71uswl4n6at.avts.mcafee.com,0.0
f8cf23028afa4c42806eacd12c4f660f.fp.measure.office.com,0.0
148.166.160.108.sbl.spamhaus.org,0.0
departamentosamuebladosmonterrey.mx,1.0
itsi.cl,1.0
czlfrdpw.page.link,1.0
update.yinxiang.com,0.0
addtactical.com,1.0
hkzs.oss-cn-beijing.aliyuncs.com,0.0
given-itm.com,1.0
dionesh.com,1.0
57.221.227.13.sbl.spamhaus.org,0.0
enpozos.com,1.0
external-media38.public.wamsm-a-1.prod.infra.webex.com,0.0
www.lettsplay.org.es,1.0
lqlop.com,1.0
zj2fdlixfqz3eyu6ms3a-f-e608bdcb6-clientnsv4-s.akamaihd.net,0.0
6b0ef5e14bb3a90a0ab9af1429800607.safeframe.googlesyndication.com,0.0
20d7c8a9d4284eebcbffa9338ae30baf.safeframe.googlesyndication.com,0.0
yjhfexya.page.link,1.0
icon.ssl.berkeley.edu,0.0
qrgkcjsv.page.link,1.0
benaamedia.com,1.0
help.sketchfab.com,0.0
hkbpxhhoavdic.sysu.edu.cn,0.0
gat.1pondo.tv,0.0
beijing.liebiao.com,0.0
lamurudu.com,1.0
uptest.qqlive.qq.com,0.0
zisafsolutions.com,1.0
cent.b2b168.com,0.0
adl-nw.itsaol.com,1.0
c30b5c894b1b4e11b4daa613f345b3e3.fp.measure.office.com,0.0
o587915.ingest.sentry.io,0.0
luixsantos.com,1.0
0c01301f72f0426f761f077088851693.safeframe.googlesyndication.com,0.0
65a21d78749a91bc9f75ad8d70cecc40.safeframe.googlesyndication.com,0.0
0cc6f9722a5a8f69119453afb88e1299.safeframe.googlesyndication.com,0.0
bccnctfdhbr.sysu.edu.cn,0.0
myguitarcenter.ir,1.0
wenxy.hbu.cn,0.0
t-tgv.orangevip.com,0.0
bluedotbd.online,1.0
vrgavaras.com,1.0
72k6ns9aaxk33dflocpk5wdrkzt6cct4tf2oucms3b0aeda323607a87sac.d.aa.online-metrix.net,0.0
rmhyneoq.page.link,1.0
wabusinesssender.com,1.0
gamemod1.xyz,0.0
p3.tgpro.top,0.0
freightzone.co.zw,1.0
921943c9d0744a37800f601c9e187638.fp.measure.office.com,0.0
www.feinberg.northwestern.edu,0.0
cangshu64.lanzouw.com,0.0
219.34.202.23.sbl.spamhaus.org,0.0
adl-bn.fartit.com,1.0
web.stat.ws.126.net,0.0
assignmentsdaddy.com,1.0
cfrdyxlgbqteiq.sysu.edu.cn,0.0
5f80de93ede94d49bdc4f33d969f2b98.fp.measure.office.com,0.0
ghaly-group.com,1.0
w4dasvdimj2seyu7mhea-f-af9dff0b5-clientnsv4-s.akamaihd.net,0.0
cmdhvpna.page.link,1.0
cityjunkremovallogistics.com,1.0
alfantgdhpbtsx.sysu.edu.cn,0.0
xdlrxwyy.page.link,1.0
1.oooksu.z8.ru,1.0
guizhou.chinatax.gov.cn,0.0
alb-prod-invenio-1916515004.us-west-2.elb.amazonaws.com,0.0
1rooe9.damasqueirore.sa.com,1.0
qgjsb.mwr.gov.cn,0.0
w4dasvfydh7hqyu63slq-f-29d88cec2-clientnsv4-s.akamaihd.net,0.0
eventivo.pk,1.0
hambudata.com.ng,1.0
technologiczni24.pl,1.0
rtbypgybzry.sysu.edu.cn,0.0
noytral24.no,1.0
adl-gsq.faqserv.com,1.0
6799b18604d1e522433ab3a10664d96a.safeframe.googlesyndication.com,0.0
38b060ce2009eac052335a16b1319a2b.safeframe.googlesyndication.com,0.0
imgs.gimoo.net,0.0
hlxy.hbmu.edu.cn,0.0
midrcjzh.page.link,1.0
231.10.114.170.sbl.spamhaus.org,0.0
aldynetworks.com,1.0
masmijfq.page.link,1.0
24lottospromo.com,1.0
www.wx.qq.com,0.0
casitadelarte.com,1.0
dl-bgp.tgpro.top,0.0
wwu.lanzoul.com,0.0
dl.198424.com,1.0
rodeate.com,1.0
vhlxxlp.sysu.edu.cn,0.0
mxhjgmmf.sysu.edu.cn,0.0
cwhawkins.org,1.0
venticas.net,1.0
0ee74d55c28e818aa8b233794a0e9763.rdt.tfogc.com,0.0
dbs.result.garrettcountygranfondo.org,1.0
3inkadvertising.com,1.0
hk20-ca-alb-vp4pghaqwy6h-408695043.us-east-1.elb.amazonaws.com,0.0
yrspc-app.net,1.0
adliris.faqserv.com,1.0
jinbiaochiweb-1257991880.cos.ap-chengdu.myqcloud.com,0.0
kcyopwpc.page.link,1.0
autoconfig.lingnan.sysu.edu.cn,0.0
b433d47c88a61f6d365625c17b3682ae.safeframe.googlesyndication.com,0.0
1377187e62c80b2f7d4f7ee09b88ae20.safeframe.googlesyndication.com,0.0
cbi.layout.oystergardens.us,1.0
as.61.com,0.0
uxgrvsid.page.link,1.0
muoscvdq.page.link,1.0
ambitiousapeperfume.com,1.0
zeplantlocal.com,1.0
outer-dp-pc01.bh3.com,0.0
compunetplc.com,1.0
resume.shixiseng.com,0.0
mod-bussines.ru,1.0
compunetlimited.com,1.0
secure-web.cisco.com,1.0
b927a53d587c4b65aa8c06e654a82dd4.fp.measure.office.com,0.0
babooblack.com,1.0
shop37103995.taobao.com,0.0
rubbleremovalpretoria.com,1.0
stoon.hitsturbo.com,1.0
never.hitsturbo.com,1.0
ns3-l5.nic.ru,0.0
ea07578371bc1f9dfa28d1013fcefe96.safeframe.googlesyndication.com,0.0
c458e83d3b8f33f472a2d157593bd4cb.safeframe.googlesyndication.com,0.0
papagayoadventures.com,1.0
1ecosolution.it,1.0
af2f557da90e4846a7493406e8cf1477.fp.measure.office.com,0.0
cmcos.albatross.10086.cn,0.0
angeljuicer.co.nz,1.0
philosophy.unc.edu,0.0
realitycapture.co.ke,1.0
oezczaeeyjvgqa.sysu.edu.cn,0.0
berynamalaysia.com,1.0
ravenousroyalty.files.wordpress.com,0.0
new.clovercars.net,1.0
pykisku.com,1.0
shop35203329.taobao.com,0.0
spsync.i-mobile.co.jp,0.0
Anaconda3.sysu.edu.cn,0.0
urmiadesign.ir,1.0
the-platformlab.com,1.0
iuzweymq.page.link,1.0
instagrammen.com,0.0
oklahomavtraleigh.treatstory.com,1.0
f8ae918033a953f55f672fb5b25a32fb.safeframe.googlesyndication.com,0.0
qdl-inm.faqserv.com,1.0
asv.faqserv.com,1.0
kilicogludovme.com,1.0
trunghocthuduc.com,1.0
auiitecu.page.link,1.0
johnbowtoursandtravel.com,1.0
chejiahao.m.autohome.com.cn,0.0
fast.qiyou.cn,0.0
api.im.qcloud.com,0.0
www.transportesevaristomadero.com,1.0
noithatbod24h.com,1.0
jwrcuilacnwxi.sysu.edu.cn,0.0
solattoy.com,1.0
www.ibilibili.com,0.0
c105d022755a90ee6570024b186129f5.safeframe.googlesyndication.com,0.0
soft.110route.com,1.0
only-759409-202-116-81-180.nstool.netease.com,0.0
moshito-marketing.com,1.0
manishved.in,1.0
search.medsci.cn,0.0
rackoon.net,1.0
jfyme.result.garrettcountygranfondo.org,1.0
w4dasvaxeqh4eyu7kvoa-f-371bb26e0-clientnsv4-s.akamaihd.net,0.0
ut.hujiang.com,0.0
search.btfox.pw,0.0
alliedproperties.com.pk,1.0
xbqxmzhc.page.link,1.0
mediaberitaindonesia.sysu.edu.cn,0.0
swiftype-ss.imgix.net,0.0
institutodeljuego.net,1.0
koalatea.io,0.0
minnesotamapierre.n360.us,1.0
laubenstein.space,1.0
athejazi.page.link,1.0
a-0.19-a40fb081.c800081.1838.1c44.410a.400.9d.dfvnbtjhhh2knt6n166lmmi5z6.avqs.mcafee.com,0.0
pico.eset.com,0.0
ohh.sisurl.com,0.0
www.dayi100.com,0.0
punchcard-pro-image.xiaoheiban.cn,0.0
rz-menden.de,1.0
www.itl.nist.gov,0.0
apim.expedia.com,0.0
dprima.in,1.0
palasan.ro,1.0
policy.video.iq.com,0.0
526ce41b5c5041fa9a752223171bb8b4.fp.measure.office.com,0.0
emergencyplumberscroydon.co.uk,1.0
vip-eu86.qqupload.com,0.0
ethaket.info,1.0
qfokdmel.page.link,1.0
0703c1233885471487a24aa3a27d021e.fp.measure.office.com,0.0
b325.photo.store.qq.com,0.0
gd.huatu.com,0.0
computershop.cl,1.0
72k6ns9aisk4p3bxp46j2hshmn7a6rah54qmqgls86e5b259e7916998sac.d.aa.online-metrix.net,0.0
a-0.19-24092081.c8e0082.1838.1c44.410a.400.9d.eaclitne8kl7nmjbclni8641z5.avqs.mcafee.com,0.0
mnkg.sync.oystergardens.club,1.0
netc.jnu.edu.cn,0.0
news.youth.cn,0.0
images.fr.shopping.rakuten.com,0.0
pc.us.sinaimg.cn,0.0
erabits-indonesia.com,1.0
ac8fc0c76a953722740b7ff029f7f5cd8.profile.fco50-c1.cloudfront.net,0.0
taohuay.top,0.0
edalat-shan.com,1.0
mpacc.uibe.edu.cn,0.0
opejlwmy.page.link,1.0
shasta-mrs.norton.com,0.0
rainbowconfort.com,1.0
matoshribed.co.in,1.0
zevents.sa,1.0
6d52ec7b8a245d02808f15da8cd0f051.safeframe.googlesyndication.com,0.0
6ef66fb01015ff3e1e0246762f18eeeb.safeframe.googlesyndication.com,0.0
childrenshealthintl.org,1.0
samittechnorubber.in,1.0
emimpcpf2.eastmoney.com,0.0
cots.vn,1.0
localhost.wwbizsrv.alibaba.com,0.0
a-ir.vizvaz.com,1.0
imap.outlook.com,0.0
www.honeywell.com,0.0
ns11.hsbc.com.hk,0.0
b0dg6o.tdum.alibaba.com,0.0
www.ge.com,0.0
gardencityraiders.com,1.0
mbcci.com.pk,1.0
m.sc-rh.com,0.0
azzqckle.sysu.edu.cn,0.0
mukao88054.lofter.com,0.0
0fd4ba02bd364a959c0ab2d6aafe9962.fp.measure.office.com,0.0
gvbujwxdzjppqis.sysu.edu.cn,0.0
57.101.88.130.sbl.spamhaus.org,0.0
9791593.fls.doubleclick.net,0.0
2f03f9595220684fe9dc757d57658277.safeframe.googlesyndication.com,0.0
roseserver.ir,1.0
4a4b0355653a34f9ac77f739cdcb7b9f.safeframe.googlesyndication.com,0.0
001edddegdfdg.jumpbc.chuairan.com,0.0
heeaxnyevpzn.sysu.edu.cn,0.0
serverless.parastorage.com,0.0
news.iu.edu,0.0
sbzcxlyq.page.link,1.0
esuqwucx.page.link,1.0
riser360.com.mx,1.0
adl-cl.fartit.com,1.0
medicaltoolsbd.com,1.0
mntrusted.com,1.0
public-ws-ubiservices.ubi.com,0.0
theaviaryhotel.com,1.0
4136f52b3d144ecf9119368bba96cc28.fp.measure.office.com,0.0
fl3kab.tdum.alibaba.com,0.0
1da9776765e440bbac5eb68dde022359.fp.measure.office.com,0.0
hgy2n0ksovrocmikbymwea4uxzhxcuy3qtbliir25a8262467202c0c2sac.d.aa.online-metrix.net,0.0
fish-tesla.oss-cn-hangzhou.aliyuncs.com,0.0
166f179f5f414af8be89e087e23768fd.fp.measure.office.com,0.0
boolimagens.com.br,1.0
homeimprovementadvices.us,1.0
feynuus.org,1.0
1251117883.vod2.myqcloud.com,0.0
kynwzpi.sysu.edu.cn,0.0
403695c4de6e47b1bc6d7b9614374d33.fp.measure.office.com,0.0
creamandfudge.in,1.0
innomecanica.cl,1.0
4dc940b547c7ed0834118612d322164a.safeframe.googlesyndication.com,0.0
c51167660027dfc6c5e60aaeca3d3044.safeframe.googlesyndication.com,0.0
djj.gd.gov.cn,0.0
edtrjbnx.page.link,1.0
NPI619BED.sysu.edu.cn,0.0
astroraah.com,1.0
alto.com.mx,1.0
958973332.docs.qq.com,0.0
securityheadline.m.qq.com,0.0
neednoneedles.com,1.0
iomarixjd.sysu.edu.cn,0.0
sromszhj.page.link,1.0
renga.co.za,1.0
itfixbit.com,1.0
thechip.shop,1.0
4ofumpkjgllu.n4.adsco.re,0.0
huaqing2020.oss-cn-beijing.aliyuncs.com,0.0
calgaryguide.ucalgary.ca,0.0
academiadepsihosomatica.md,1.0
vbrrjdwb.page.link,1.0
homeimprovementskills.us,1.0
fr.wikivoyage.org,0.0
tustarjetas.store,1.0
businessmarkets.us,1.0
mallasprogalv.com,1.0
cws-site-1191008954.us-east-1.elb.amazonaws.com,0.0
yesslabels.ae,1.0
cruxmwbr.www.tendawifi.com,0.0
ort-stsdk.vivo.com.cn,0.0
979f1aebcc8931256bcde3f09d3e6869.safeframe.googlesyndication.com,0.0
zh.cam4.com,0.0
patricksaccounting.com,1.0
p214-fmf.icloud.com.cn,0.0
wemod.com,0.0
utoqhkym.sysu.edu.cn,0.0
supplyhook.net,1.0
support.lenovo.com,0.0
ayrgestion.com,1.0
5a5b1a559f5348948c7b05c2041a1ce2.fp.measure.office.com,0.0
iplayer-mobile-appconfig.files.bbci.co.uk,0.0
robertcook.top,1.0
twmhvhoa.page.link,1.0
axvasdex.page.link,1.0
scholarpublishing.us6.list-manage.com,0.0
italianplanters.com,1.0
ueymoexm.page.link,1.0
worldwidecollection.net,1.0
www.coopsantodomingo.com,1.0
share.iclient.ifeng.com,0.0
lbebyjtz.page.link,1.0
kxojhvho.page.link,1.0
certucheabogados.com,1.0
w4dasvaxfdy2syu65eqq-f-ac228ee54-clientnsv4-s.akamaihd.net,0.0
runnerspacegifts.com,1.0
c788459a7938f3e9f35b1a4f17816555.safeframe.googlesyndication.com,0.0
adanacamasiryikama.com,1.0
wkxb.sicnu.edu.cn,0.0
djgdistribuciones.com,1.0
zj2fdndiksysoyu7jnsa-f-4092beec5-clientnsv4-s.akamaihd.net,0.0
pic6.iqiyipic.com.www.tendawifi.com,0.0
www.52scjs.com,0.0
e2aeb62a49764885ae0a5df74c4be340.fp.measure.office.com,0.0
arsalanfilms.com,1.0
docserver.cadence.com,0.0
pwnkkyfhq.www.tendawifi.com,0.0
pzptzdoybw.feishu.cn,0.0
114.99.131.21._spf.mta.salesforce.com,0.0
ciurspti.page.link,1.0
nextinuous.com,1.0
avd.asia,1.0
zhongyindi.datasink.sensorsdata.cn,0.0
usdo.in,1.0
bookstore.ssp.qq.com,0.0
2ac49c9fd62149fd9e01ae2c60569c58.fp.measure.office.com,0.0
client.sina.cn,0.0
shadowmaskbungalow.com,1.0
geetabeautyhub.in,1.0
showme.co.za,0.0
wlj.wuhan.gov.cn,0.0
4555bb94dca345d7baa625636f8f9087.fp.measure.office.com,0.0
skdev.in,1.0
hfrtyisq.page.link,1.0
xn--playstor-ueb.com,1.0
config.resilio.com,0.0
inmano.com.br,1.0
konyayasarvinc.com,1.0
gileadcross.com,1.0
72k6ns9amnieyjoiy6x7fszj624lkrnvwwco6iyy36ec691bf6215659sac.d.aa.online-metrix.net,0.0
w4dasvaxfdy2syu6twma-f-8c784a3ff-clientnsv4-s.akamaihd.net,0.0
ciptransfer.com,1.0
africatechs.com,1.0
zwagu.toshibatelevisao.sa.com,1.0
ondemandservice.shop,1.0
latierraprometida.co,1.0
1048ca3283d14c1998f507b84eb6cc24.fp.measure.office.com,0.0
kriasoftux.com,1.0
hamrahansystem.com,1.0
3.80.125.162.sbl.spamhaus.org,0.0
584274907.docs.qq.com,0.0
st.bendibao.com,0.0
lybqyplu.page.link,1.0
nargana.co,1.0
vbvhixvg.page.link,1.0
erudicaoinvestimentos.com.br,1.0
ehsoqsok.page.link,1.0
adllsg.mrface.com,1.0
a85056cbab09fcc274bf16edfff9a10ab.profile.sea73-p2.cloudfront.net,0.0
alltuning.com.br,1.0
drmarcostavaresdeoliveira.com.br,1.0
zj2fdlixfqz3eyu6k55a-f-ca66120e8-clientnsv4-s.akamaihd.net,0.0
news.voc.com.cn,0.0
a913b7fc73b44b5280ab88172b96af84.fp.measure.office.com,0.0
8bd970b059f14400a7d062c1f51ae88e.fp.measure.office.com,0.0
ykgunszm.page.link,1.0
transglobaladjusters.co.ke,1.0
cpcalendars.rakishevkenes.com,1.0
mobilidadeurbanaassessoria.com.br,1.0
sos.vivi.sg,1.0
ejlhgsyk.page.link,1.0
tvgoo.sysu.edu.cn,0.0
7j2jn7.tdum.alibaba.com,0.0
sgpolyerp.in,1.0
qasisqrdjx.sysu.edu.cn,0.0
03b6ff6f91b2e3f391d09b5733159050.safeframe.googlesyndication.com,0.0
ugelconcepcion.gob.pe,1.0
onesignal.com,0.0
3437b9aab7554514a1cf78ae58c15982.fp.measure.office.com,0.0
wajihaattique.com,1.0
wdibkksayozexu.sysu.edu.cn,0.0
161.238.15.12.sbl.spamhaus.org,0.0
stairrunners.ca,1.0
content-system.gog.com,0.0
vulturetv.com,1.0
d92db75c414048ff8311cf008e8958ac.fp.measure.office.com,0.0
only-728335-117-136-32-86.nstool.netease.com,0.0
cdbmeb.tdum.alibaba.com,0.0
9c9bed2bbb4f45b78d7f2e73ab6d0aad.fp.measure.office.com,0.0
files2.dp.ua,1.0
admaxds.in,1.0
gfoodpackaging.com.my,1.0
ydpkeewxqqmfo.sysu.edu.cn,0.0
chipshoes.sysu.edu.cn,0.0
72k6ns9a4nxg2x45jhta3iz6z5wdcdarjxvf3qdl2bbcab9d28e9e641sac.d.aa.online-metrix.net,0.0
mbhslagosoba.com,1.0
caumbwo.sysu.edu.cn,0.0
wedoit.global,1.0
78aec8ce569e6392101c1879c68b7df9.safeframe.googlesyndication.com,0.0
eacc67c79700ba8942f34b082aae29e3.safeframe.googlesyndication.com,0.0
elite-sd.com,1.0
lwwbknqh.page.link,1.0
adl-jh.my03.com,1.0
china.dhabigroup.top,1.0
nvqxaijhlul.sysu.edu.cn,0.0
caroihrv.page.link,1.0
saham.duia.us,1.0
dl2-broomcleaner.online,1.0
rkimuodw.page.link,1.0
620eda53e59cd9e6baa7f138bc853a69.safeframe.googlesyndication.com,0.0
travelspacesafaris.com,1.0
092093c25d0d66f4a8a5a22d449336a3.safeframe.googlesyndication.com,0.0
care4sneaker.com,1.0
ringadoctor.com,1.0
tabishaftab.com,1.0
umwledzqtscw.sysu.edu.cn,0.0
adl-irn.fartit.com,1.0
imgf1.pop-fashion.com,0.0
1koijw.sonytelevisao.sa.com,1.0
juvb.sync.oystergardens.club,1.0
ksocrrjwhglxa.sysu.edu.cn,0.0
p4-ck6gy7cv7ntfw-22uslfiwb3xdb7ju-if-v6exp3-v4.metric.gstatic.com,0.0
hoebysoqaqwamcl.sysu.edu.cn,0.0
mzlctfymgj.corp.qualcomm.com,0.0
wjbmxkxa.page.link,1.0
p44.p3.n0.cdn.getcloudapp.com,1.0
1QWQEWREWQWEQWRQE.SBS,1.0
juliusramos.com,1.0
p35-acsegateway.icloud.com.cn,0.0
hb595743.fx.sj.360.cn,0.0
4.3.18.104.sbl.spamhaus.org,0.0
wwqbgzje.sysu.edu.cn,0.0
12.cetc.com.cn,0.0
nmtu.settings.oysterfloats.org,1.0
sahmadl.faqserv.com,1.0
woodtrax.fr,1.0
photomart.tn,1.0
w4dasvaxhswuqyu7lrpq-f-cc6a444f7-clientnsv4-s.akamaihd.net,0.0
r1---sn-i3belnl7.googlevideo.com,0.0
np-listapi.eastmoney.com,0.0
lummaaass.site,1.0
mxzlmmoh.page.link,1.0
iowacoatlanta.phoenixcareintl.com,1.0
motexpert.org,1.0
jwthourk.page.link,1.0
thecrazymonkey.org,1.0
akctdcbixuwo.sysu.edu.cn,0.0
count.pcauto.com.cn,0.0
xbf.lanzoul.com,0.0
ljbtrainingsolutions.com,1.0
ir-sn.my03.com,1.0
aytjkzqe.page.link,1.0
imforx.com,1.0
amtc-dz.com,1.0
kkdghssalumni.com,1.0
111.65.223.76.sbl.spamhaus.org,0.0
6f1a1ec7196ab200ce780f55f627e8d7.safeframe.googlesyndication.com,0.0
smioaeyu.page.link,1.0
levantateelshow.com,1.0
0b3fa689e00747ed9247a1ebfd82e65b.fp.measure.office.com,0.0
wrdproxy.hainanu.edu.cn,0.0
img5.yna.co.kr,0.0
sef.faqserv.com,1.0
c4efc3e2ec9f40168a7c86cbbdce4549.fp.measure.office.com,0.0
plastiboxgm.com,1.0
r4---sn-oguelnzy.googlevideo.com,0.0
taxicentral.ir,1.0
julimerventures.co.ke,1.0
lxzrmcirmvu.sysu.edu.cn,0.0
coin.meituan.com,0.0
equity.haus,1.0
af0f407c7010207bda97bc996f907034.safeframe.googlesyndication.com,0.0
objyapvj.page.link,1.0
j108srijan.com,1.0
72k6ns9a7pdqsktdxh4ui3pwvdolagw2br5sk7i4c638b1f0a3f91d82sac.d.aa.online-metrix.net,0.0
hits-i.iubenda.com,0.0
wkjsc.swjtu.edu.cn,0.0
oobben.store,1.0
jaffnaheritage.lk,1.0
npgpybmm.page.link,1.0
api.sec.intl.miui.com,0.0
nejtague.page.link,1.0
vms-sc.miguvideo.com,0.0
76a0f194a4cb4b13b5370a29918ee7ea.fp.measure.office.com,0.0
hiwwndct.page.link,1.0
cowlevel.net,0.0
erxjbkrxwv.sysu.edu.cn,0.0
evixfifh.page.link,1.0
pbjizlerkoqajf.sysu.edu.cn,0.0
rontymobile.in,1.0
alyzsports.com,1.0
uemm-dynatrace.app.ford.com,0.0
stream.vidazoo.com,0.0
apkikoishow.com,1.0
db._dns-sd._udp.wlan.huawei.com,0.0
sgsfvoax.page.link,1.0
lawguie.com,1.0
usasupplements.online,1.0
northcarolinawiboston.bonesdesigncompany.com,1.0
ir-bn.mynetav.org,1.0
store1.gofile.io,1.0
m.dianping.mama.cn,0.0
d51d6233219d4f31b27749af933807e6.fp.measure.office.com,0.0
93a743ef445afb85fe810b0712138993.safeframe.googlesyndication.com,0.0
hosps.co.za,1.0
915839726.docs.qq.com,0.0
djaffodq.page.link,1.0
hlddz.broker.tplay.qq.com,0.0
35-155-152-211-pushcl.np.communication.playstation.net,0.0
h55na.update.easebar.com,0.0
lmyizoqf.page.link,1.0
ed-sb.vizvaz.com,1.0
gcfyfriu.page.link,1.0
w4dasxixilaz4yu7haya-f-a782b4639-clientnsv4-s.akamaihd.net,0.0
jstp-mpc.m.jd.com,0.0
ck3.paradoxwikis.com,0.0
shringarseva.in,1.0
a-0.19-a7000201.0.170c.cf6.3ea5.210.0.p16gjzk7nqt8wqgufitb27z7r6.avts.mcafee.com,0.0
670e5288bd224a069f5745ac31cfd502.fp.measure.office.com,0.0
mnfservice.com.my,1.0
sunbabsco.com,1.0
r.photo.store.qq.com,0.0
quolocations.com,1.0
w4dasvax373seyu6jyyq-f-4f7933e68-clientnsv4-s.akamaihd.net,0.0
iran-hhs.fartit.com,1.0
nkwcnlxh.page.link,1.0
objetivosexy.com,1.0
